id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,ano_arquivo,data,hora,ano,mes,dia_semana_nome,gravidade
722337.0,2025-10-02,0.0,20:05:00,RJ,101,317,SAO GONCALO,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Reta,Sim,3,0,1,0,2,0,1,2,-22.83662951,-43.09490204,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-02-10,20,2025.0,2.0,Segunda,1.0
722407.0,2025-10-03,0.0,08:35:00,RJ,101,322,NITEROI,MANOBRA DE MUDANÇA DE FAIXA,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,1,0,0,1,1,2,-22.8823429,-43.1074599,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-03-10,8,2025.0,3.0,Segunda,1.0
722458.0,2025-10-03,0.0,09:40:00,RJ,101,321,NITEROI,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,MÚLTIPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.87016499,-43.11069489,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-03-10,9,2025.0,3.0,Segunda,1.0
722462.0,2025-10-03,0.0,11:00:00,RJ,101,329,NITEROI,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO LATERAL MESMO SENTIDO,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,MÚLTIPLA,Reta,Não,2,0,0,0,1,1,0,2,-22.87143032,-43.16013336,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-03-10,11,2025.0,3.0,Segunda,0.0
722496.0,2025-10-03,0.0,10:50:00,RJ,101,329,NITEROI,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.8823429,-43.1074599,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-03-10,10,2025.0,3.0,Segunda,1.0
722657.0,2025-10-04,3.0,08:30:00,RJ,101,322,NITEROI,TRAFEGAR COM MOTOCICLETA (OU SIMILAR) ENTRE AS FAIXAS,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,3,0,1,0,2,0,1,2,-22.87743495,-43.11073284,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-04-10,8,2025.0,4.0,Quinta,1.0
722667.0,2025-10-04,3.0,09:30:00,RJ,101,297,ITABORAI,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Viaduto;Reta,Sim,6,0,1,2,3,0,3,4,-22.77048345,-42.92122364,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-04-10,9,2025.0,4.0,Quinta,1.0
722732.0,2025-10-04,3.0,09:00:00,RJ,101,296,ITABORAI,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,SIMPLES,Reta,Sim,2,0,0,1,1,0,1,2,-22.76724964,-42.91285222,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-04-10,9,2025.0,4.0,Quinta,1.0
722930.0,2025-10-02,0.0,03:30:00,RJ,101,307,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,ATROPELAMENTO DE ANIMAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,1,0,0,2,1,-22.7874099,-42.9939679,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-02-10,3,2025.0,2.0,Segunda,1.0
723174.0,2025-09-22,,18:22:00,RJ,101,318,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,GAROA/CHUVISCO,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.7928747,-43.0248264,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,18,,,,1.0
723240.0,2025-10-06,1.0,12:40:00,RJ,101,295,ITABORAI,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,SOL,DUPLA,Reta,Sim,4,0,1,0,3,0,1,3,-22.76953375,-42.91809082,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-06-10,12,2025.0,6.0,Terça,1.0
723282.0,2025-10-06,1.0,16:10:00,RJ,101,297,SAO GONCALO,ACESSAR A VIA SEM OBSERVAR A PRESENÇA DOS OUTROS VEÍCULOS,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FATAIS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,3,1,0,0,2,0,0,2,-22.7936086,-43.0291958,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-06-10,16,2025.0,6.0,Terça,2.0
723433.0,2025-10-07,3.0,06:05:00,RJ,101,328,NITEROI,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,4,0,1,0,3,0,1,2,-22.8818944,-43.1128576,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-07-10,6,2025.0,7.0,Quinta,1.0
723470.0,2025-10-07,3.0,16:58:00,RJ,101,319,NITEROI,AUSÊNCIA DE REAÇÃO DO CONDUTOR,COLISÃO COM OBJETO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.8818944,-43.1128576,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-07-10,16,2025.0,7.0,Quinta,1.0
723589.0,2025-10-08,6.0,09:35:00,RJ,101,270,RIO BONITO,CONVERSÃO PROIBIDA,COLISÃO TRANSVERSAL,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CHUVA,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.71734954,-42.68364429,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2025,2025-08-10,9,2025.0,8.0,Domingo,1.0
723707.0,2025-10-08,6.0,22:20:00,RJ,101,295,ITABORAI,CHUVA,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CHUVA,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.7678223,-42.90726445,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-08-10,22,2025.0,8.0,Domingo,1.0
723887.0,2025-10-09,2.0,18:00:00,RJ,101,"313,6",SAO GONCALO,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,NUBLADO,DUPLA,Interseção de Vias,Sim,2,0,1,0,0,1,1,2,-22.8143079,-43.0735578,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-09-10,18,2025.0,9.0,Quarta,1.0
724113.0,2025-10-10,4.0,18:50:00,RJ,493,"0,8",ITABORAI,AUSÊNCIA DE SINALIZAÇÃO,COLISÃO COM OBJETO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CHUVA,SIMPLES,Reta,Sim,1,0,1,0,0,0,1,1,-22.76326162,-42.92942047,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-10-10,18,2025.0,10.0,Sexta,1.0
724215.0,2025-10-08,6.0,05:30:00,RJ,101,322,NITEROI,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,AMANHECER,Decrescente,GAROA/CHUVISCO,DUPLA,Reta,Não,3,0,1,0,2,0,1,2,-22.8852424,-43.1038224,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,2025-08-10,5,2025.0,8.0,Domingo,1.0
724277.0,2025-10-11,0.0,10:30:00,RJ,101,306,SAO GONCALO,DEMAIS FALHAS MECÂNICAS OU ELÉTRICAS,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.78943743,-43.00681756,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-11-10,10,2025.0,11.0,Segunda,1.0
724360.0,2025-10-11,0.0,17:25:00,RJ,101,310,SAO GONCALO,DEMAIS FALHAS MECÂNICAS OU ELÉTRICAS,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Não,2,0,0,1,1,0,1,1,-22.79714806,-43.04497004,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-11-10,17,2025.0,11.0,Segunda,1.0
724560.0,2025-10-12,2.0,14:00:00,RJ,101,309,SAO GONCALO,AUSÊNCIA DE REAÇÃO DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,4,0,1,0,3,0,1,3,-22.79493777,-43.0348842,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-12-10,14,2025.0,12.0,Quarta,1.0
724777.0,2025-10-09,2.0,14:20:00,RJ,101,317,SAO GONCALO,DEMAIS FALHAS MECÂNICAS OU ELÉTRICAS,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Não,2,0,1,0,1,0,1,1,-22.83738099,-43.09494495,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-09-10,14,2025.0,9.0,Quarta,1.0
724878.0,2025-10-13,,21:00:00,RJ,101,282,ITABORAI,ACUMULO DE AREIA OU DETRITOS SOBRE O PAVIMENTO,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,2,0,0,0,2,1,-22.73719678,-42.79903159,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,21,,,,1.0
725055.0,2025-10-14,,16:10:00,RJ,101,253,RIO BONITO,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,0,0,2,0,0,2,-22.69246164,-42.54673659,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2025,,16,,,,0.0
725111.0,2025-10-14,,22:50:00,RJ,493,6,ITABORAI,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,SIMPLES,Reta;Em Obras,Sim,3,0,1,0,2,0,1,2,-22.76613961,-42.92596383,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,22,,,,1.0
725226.0,2025-09-17,,17:30:00,RJ,101,293,ITABORAI,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Retorno Regulamentado;Curva,Não,2,0,1,0,1,0,1,2,-22.75505451,-42.88969008,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,17,,,,1.0
725231.0,2025-10-15,,18:00:00,RJ,101,312,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CÉU CLARO,SIMPLES,Reta,Não,3,0,1,0,2,0,1,2,-22.81334068,-43.07337698,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,18,,,,1.0
725512.0,2025-10-16,,19:00:00,RJ,101,313,SAO GONCALO,PEDESTRE ANDAVA NA PISTA,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.81082526,-43.06962344,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,19,,,,1.0
725573.0,2025-10-17,,09:20:00,RJ,101,319,NITEROI,DEMAIS FALHAS MECÂNICAS OU ELÉTRICAS,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,2,0,0,0,2,1,-22.85901928,-43.10554358,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,9,,,,1.0
725587.0,2025-10-13,,18:30:00,RJ,493,0,ITABORAI,ULTRAPASSAGEM INDEVIDA,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.75063734,-42.94683337,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,18,,,,1.0
725743.0,2025-10-17,,22:00:00,RJ,101,318,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.84817804,-43.0995369,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,22,,,,1.0
725926.0,2025-10-18,,17:20:00,RJ,101,306,SAO GONCALO,AUSÊNCIA DE REAÇÃO DO CONDUTOR,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,ANOITECER,Decrescente,CÉU CLARO,DUPLA,Reta,Não,1,0,1,0,0,0,1,1,-22.78928717,-43.00606426,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,17,,,,1.0
726012.0,2025-10-19,,02:45:00,RJ,101,314,SAO GONCALO,AUSÊNCIA DE REAÇÃO DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CHUVA,DUPLA,Reta,Sim,2,0,0,1,1,0,1,2,-22.81464978,-43.07521389,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,2,,,,1.0
726223.0,2025-10-19,,23:40:00,RJ,101,"281,5",RIO BONITO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CHUVA,DUPLA,Reta,Não,4,0,3,0,1,0,3,2,-22.7152,-42.6769,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,23,,,,1.0
726426.0,2025-10-20,,17:40:00,RJ,101,314,SAO GONCALO,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,ANOITECER,Crescente,NUBLADO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.7934208,-43.0276608,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,17,,,,1.0
726550.0,2025-10-21,,09:00:00,RJ,101,311,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,4,0,2,0,2,0,2,2,-22.79981203,-43.05095673,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,9,,,,1.0
726554.0,2025-10-21,,07:30:00,RJ,101,311,SAO GONCALO,TRAFEGAR COM MOTOCICLETA (OU SIMILAR) ENTRE AS FAIXAS,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.80261103,-43.05696487,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,7,,,,1.0
726576.0,2025-10-21,,09:40:00,RJ,101,302,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,TOMBAMENTO,COM VÍTIMAS FATAIS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta;Viaduto,Não,1,1,0,0,0,0,0,1,-22.78267066,-42.9761982,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,9,,,,2.0
726651.0,2025-10-21,,14:00:00,RJ,101,322,NITEROI,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,GAROA/CHUVISCO,SIMPLES,Viaduto;Reta,Não,2,0,1,0,1,0,1,2,-22.8783,-43.11081,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,14,,,,1.0
726903.0,2025-10-23,,08:45:00,RJ,101,307,NITEROI,AUSÊNCIA DE REAÇÃO DO CONDUTOR,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,DUPLA,Reta,Sim,4,0,1,0,3,0,1,3,-22.8917248,-43.122688,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,8,,,,1.0
726948.0,2025-10-23,,14:10:00,RJ,101,270,RIO BONITO,MANOBRA DE MUDANÇA DE FAIXA,SAÍDA DE LEITO CARROÇÁVEL,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,4,0,2,0,2,0,2,2,-22.720302,-42.690368,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2025,,14,,,,1.0
727035.0,2025-10-23,,20:00:00,RJ,101,322,NITEROI,RETORNO PROIBIDO,COLISÃO TRANSVERSAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CÉU CLARO,MÚLTIPLA,Reta;Ponte,Sim,2,0,1,0,1,0,1,2,-22.878991,-43.114262,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,20,,,,1.0
727163.0,2025-10-24,,12:30:00,RJ,101,310,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,4,0,1,0,3,0,1,3,-22.7969124,-43.0434223,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,12,,,,1.0
727291.0,2025-10-24,,20:00:00,RJ,101,309,SAO GONCALO,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO LATERAL SENTIDO OPOSTO,SEM VÍTIMAS,PLENA NOITE,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,4,0,0,0,4,0,0,2,-22.79604369,-43.03868294,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,20,,,,0.0
727358.0,2025-10-25,,07:50:00,RJ,101,263,RIO BONITO,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Não,2,0,0,0,2,0,0,2,-22.71525282,-42.67915986,SPRF-RJ,DEL02-RJ,UOP03-DEL02-RJ,2025,,7,,,,0.0
727424.0,2025-10-25,,12:05:00,RJ,101,310,SAO GONCALO,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,ENGAVETAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,DUPLA,Reta,Sim,5,0,1,0,4,0,1,5,-22.8015033,-43.05438995,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,12,,,,1.0
727467.0,2025-10-25,,16:00:00,RJ,493,6,ITABORAI,REAÇÃO TARDIA OU INEFICIENTE DO CONDUTOR,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Decrescente,CÉU CLARO,SIMPLES,Reta,Não,4,0,0,0,4,0,0,2,-22.76253942,-42.93447375,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,16,,,,0.0
727495.0,2025-10-25,,19:00:00,RJ,101,304,SAO GONCALO,ANIMAIS NA PISTA,ATROPELAMENTO DE ANIMAL,COM VÍTIMAS FERIDAS,PLENA NOITE,Crescente,CÉU CLARO,DUPLA,Reta,Sim,2,0,1,0,1,0,1,2,-22.78478568,-42.98798821,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,19,,,,1.0
727546.0,2025-10-26,,00:05:00,RJ,101,297,ITABORAI,AUSÊNCIA DE REAÇÃO DO CONDUTOR,COLISÃO COM OBJETO,SEM VÍTIMAS,PLENA NOITE,Crescente,CÉU CLARO,SIMPLES,Reta,Sim,1,0,0,0,1,0,0,1,-22.77100889,-42.9234094,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,0,,,,0.0
727744.0,2025-10-26,,08:15:00,RJ,101,325,NITEROI,AUSÊNCIA DE REAÇÃO DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,MÚLTIPLA,Reta,Sim,3,0,2,0,1,0,2,2,-22.87000682,-43.16905975,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,8,,,,1.0
727996.0,2025-10-27,,17:40:00,RJ,101,311,SAO GONCALO,AUSÊNCIA DE REAÇÃO DO CONDUTOR,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,GAROA/CHUVISCO,DUPLA,Reta,Não,2,0,1,0,1,0,1,2,-22.80337567,-43.05820942,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,17,,,,1.0
728001.0,2025-10-27,,20:55:00,RJ,101,288,ITABORAI,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENA NOITE,Decrescente,CHUVA,DUPLA,Reta,Não,2,0,1,0,0,1,1,2,-22.75906673,-42.84238523,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,20,,,,1.0
728050.0,2025-10-28,,07:15:00,RJ,101,294,ITABORAI,ACESSAR A VIA SEM OBSERVAR A PRESENÇA DOS OUTROS VEÍCULOS,QUEDA DE OCUPANTE DE VEÍCULO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CÉU CLARO,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.75888882,-42.89611743,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,7,,,,1.0
728074.0,2025-10-28,,09:30:00,RJ,101,300,SAO GONCALO,ACESSAR A VIA SEM OBSERVAR A PRESENÇA DOS OUTROS VEÍCULOS,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Reta,Sim,3,0,2,0,1,0,2,2,-22.77610953,-42.94766307,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,9,,,,1.0
728126.0,2025-10-28,,15:00:00,RJ,101,308,SAO GONCALO,CONDUTOR DEIXOU DE MANTER DISTÂNCIA DO VEÍCULO DA FRENTE,COLISÃO TRASEIRA,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,3,0,1,0,2,0,1,2,-22.79237801,-43.02020788,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,15,,,,1.0
728231.0,2025-10-29,,07:20:00,RJ,101,306,SAO GONCALO,DEMAIS FALHAS MECÂNICAS OU ELÉTRICAS,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,NUBLADO,DUPLA,Viaduto,Sim,2,0,2,0,0,0,2,1,-22.7907619,-43.01389933,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,,7,,,,1.0
728297.0,2025-10-29,,12:30:00,RJ,116,322,NITEROI,PEDESTRE CRUZAVA A PISTA FORA DA FAIXA,ATROPELAMENTO DE PEDESTRE,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,NUBLADO,DUPLA,Reta,Sim,2,0,2,0,0,0,2,2,-22.87882434,-43.11054468,SPRF-RJ,DEL07-RJ,UOP02-DEL07-RJ,2025,,12,,,,1.0
728454.0,2025-10-30,,08:15:00,RJ,101,321,NITEROI,TRAFEGAR COM MOTOCICLETA (OU SIMILAR) ENTRE AS FAIXAS,COLISÃO TRASEIRA,SEM VÍTIMAS,PLENO DIA,Crescente,CÉU CLARO,MÚLTIPLA,Reta,Sim,3,0,0,0,3,0,0,2,-22.88061348,-43.10580254,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,8,,,,0.0
728555.0,2025-10-30,,13:35:00,RJ,101,325,NITEROI,MANOBRA DE MUDANÇA DE FAIXA,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Crescente,CHUVA,DUPLA,Reta,Sim,3,0,1,0,2,0,1,3,-22.87237931,-43.14502716,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,13,,,,1.0
728557.0,2025-10-30,,14:20:00,RJ,101,324,NITEROI,PISTA ESCORREGADIA,TOMBAMENTO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CHUVA,MÚLTIPLA,Reta,Sim,1,0,1,0,0,0,1,1,-22.87807988,-43.11407687,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,14,,,,1.0
728608.0,2025-10-30,,18:30:00,RJ,101,320,NITEROI,INGESTÃO DE ÁLCOOL PELO CONDUTOR,ENGAVETAMENTO,SEM VÍTIMAS,PLENA NOITE,Decrescente,CHUVA,DUPLA,Reta,Sim,4,0,0,0,4,0,0,4,-22.86557808,-43.10811996,SPRF-RJ,DEL02-RJ,UOP01-DEL02-RJ,2025,,18,,,,0.0
728909.0,2025-11-01,5.0,09:30:00,RJ,101,305,SAO GONCALO,FREAR BRUSCAMENTE,COLISÃO LATERAL MESMO SENTIDO,COM VÍTIMAS FERIDAS,PLENO DIA,Decrescente,CÉU CLARO,SIMPLES,Reta,Sim,2,0,1,0,1,0,1,2,-22.79212687,-43.01885605,SPRF-RJ,DEL02-RJ,UOP02-DEL02-RJ,2025,2025-01-11,9,2025.0,1.0,Sábado,1.0
